UEName	Latitude	Longitude
UE2606	76.36862328721648	35.24819203983582
UE2607	71.11487732062577	51.3931804229406
UE2608	67.54573725746984	35.838492996243765
UE2609	68.28687658349655	41.74085908067159
UE2610	67.3945680809126	55.364727507677436
UE2611	63.12058204374224	21.587054678398694
UE2612	63.79191245227987	47.708126927368085
UE2613	62.77261672560295	25.641587601983648
UE2614	70.27705749037992	27.28603601307926
UE2615	64.56092927430542	29.254925874951134
UE2616	64.19492154486107	18.504917310910223
UE2617	65.71574963951483	39.100535161858005
UE2618	70.18622048313439	49.728795272242344
UE2619	64.10470711651467	47.86299986357925
UE2620	74.83062607604009	27.883197278682687
UE2621	65.39526119301787	29.53820248015312
UE2622	65.54923100076802	50.29853498961645
UE2623	66.62848084570595	35.03990622152209
UE2624	68.14901819482886	31.454612417026784
UE2625	65.49860075407167	26.43388776246872
UE2626	67.07964185771289	33.837558799150166
UE2627	73.01509348152717	14.814773989670798
UE2628	62.846429180477685	18.518301576319217
UE2629	67.26371522340108	33.42385048977679
UE2630	69.17597457583322	54.28272787495283
UE2631	70.92040769066264	42.97525864051821
UE2632	73.62727369516354	29.468536482363838
UE2633	60.72142962851699	24.840343795696683
UE2634	62.95455798572572	40.056852693149914
UE2635	66.64966576514038	32.914904585459446
UE2636	67.56139692251925	34.33291573318816
UE2637	69.12330137104048	23.01929126851101
UE2638	67.78053727534692	56.794505609661826
UE2639	68.73779034417004	20.884240382619154
UE2640	64.26369694893907	32.661605002754236
UE2641	67.492352019993	35.02351174155797
UE2642	75.51442269901685	40.481242979544916
UE2643	68.55901390397464	26.952613199865546
UE2644	69.5997767672005	50.710564286454144
UE2645	73.32295569114545	41.241298881159835
UE2646	67.51477451382351	28.35859024495131
UE2647	67.19930035120585	35.50248172548212
UE2648	64.79686195748968	39.502896236479636
UE2649	67.42218175164528	41.72523648817395
UE2650	70.92105937225242	19.322510771451576
UE2651	64.45301973298342	50.773426947944614
UE2652	67.9532860809554	39.458938159643125
UE2653	65.43873620606735	44.963627784203
UE2654	67.64306707051128	35.22517806638532
UE2655	66.68539410698051	38.73127479428734
UE2656	73.13377170222451	46.07039078102557
UE2657	70.51932859829667	52.450462748455294
UE2658	61.30131173762784	41.52422239193106
UE2659	68.45076402884884	31.92407884278502
UE2660	72.08257106748312	39.96259472732547
UE2661	68.12445864961138	44.236251289693186
UE2662	74.27084455366506	16.247227918198526
UE2663	71.69283821562163	22.358228815854694
UE2664	62.919529347036466	17.502957612759616
UE2665	67.58217483863089	37.719624797609924
UE2666	63.929595149868305	38.74824331935884
UE2667	68.20619439966909	52.64339456288596
UE2668	69.68580129709039	41.18303971850587
UE2669	63.13760923826095	42.913482948733375
UE2670	63.3828274930878	29.617356374932292
UE2671	61.09074196960899	48.570883765792125
UE2672	66.32384272566995	31.82173689489511
UE2673	63.935323554486104	52.83768538921831
UE2674	65.33038047977905	41.426120699376455
UE2675	68.23891282672196	23.31265861707564
UE2676	70.69388961064708	24.358783442942258
UE2677	66.40731684944835	39.65755406220251
UE2678	59.533319997588166	26.919827452969454
UE2679	64.8510415153853	53.51804735793168
UE2680	75.50293089116495	45.788401221241195
UE2681	65.28605653239515	12.580262687536234
UE2682	69.73686710646437	49.69821316582702
UE2683	63.8621760569105	38.44368983873607
UE2684	59.927405678997445	35.5433343073666
UE2685	67.62460692093941	34.82333437382445
UE2686	73.23441589938506	48.927962107468275
UE2687	64.71457306055858	42.84691977729437
UE2688	73.21520552739517	28.143721248709994
UE2689	64.93245413348322	29.07041720054955
UE2690	65.01489312689105	39.61587296575114
UE2691	67.81582104337198	34.4921261060842
UE2692	64.37629378653948	29.134348169333222
UE2693	70.50477296544058	40.31980686257175
UE2694	65.59030878331224	33.023058510372
UE2695	67.46359888371624	28.52180657055166
UE2696	62.79111755159062	39.59694684839901
UE2697	66.52055666892315	41.12627631592552
UE2698	74.50743949621037	42.479959795822545
UE2699	68.52603898020976	34.732561051937324
UE2700	62.76713187529807	39.12275606978582
UE2701	68.58601690909373	31.68232505403054
UE2702	67.24545235627836	46.61552331903979
UE2703	63.024234401056724	29.41342406333352
UE2704	64.70281673926547	21.89918783246388
UE2705	71.04400669283538	38.70629056553669
UE2706	69.8198686738595	45.2150491094511
UE2707	66.70617316427422	37.88785621734293
UE2708	65.28668997208464	25.587135708121487
UE2709	64.40814841578927	37.201150530762774
UE2710	66.23308972825828	19.436865806552838
UE2711	69.96790904540823	25.88172890996537
UE2712	66.8869863836123	16.29920766464441
UE2713	71.35327727287012	33.72938596769679
UE2714	67.50369937109272	28.78522071923488
UE2715	68.92234408919288	28.844147917496752
UE2716	67.73822718396583	33.37944699774877
UE2717	66.47196657370486	22.212025957569608
UE2718	68.77908482776469	14.490813025756516
UE2719	73.64053355729803	24.52964851679136
UE2720	63.654554216880854	35.68025072994458
UE2721	66.3683444977628	30.961964687637195
UE2722	59.81959027287225	32.871624480471276
UE2723	67.83832898162358	33.22434120552916
UE2724	64.24633706408238	37.750801440730676
UE2725	69.63953476437669	13.976182620202671
UE2726	68.36752156449603	25.179776101886084
UE2727	68.5652855273321	33.624729669721546
UE2728	67.43649340278607	40.52874438221956
UE2729	65.65588600963306	21.6023663408437
UE2730	67.56006349116291	30.743685589487022
UE2731	72.80136044609765	26.56841355246759
UE2732	70.6990427460079	27.74511459785149
UE2733	64.82198760566418	31.171391544173655
UE2734	65.6206179116604	31.815309944129577
UE2735	70.19766628516005	53.50847978946851
UE2736	71.04426406327929	32.597413109281675
UE2737	66.43383992159868	51.04805418129486
UE2738	66.60603989003904	24.459431997347306
UE2739	67.76046050253694	32.22480561954278
UE2740	63.818979918826756	37.53828321045439
UE2741	68.21050564132916	46.272651664428004
UE2742	68.75044766335547	44.85339984891458
UE2743	71.22804388407414	16.242052771870426
UE2744	59.382519645690536	33.231316638284106
UE2745	73.08503894910285	47.38427867658054
UE2746	65.94429977629187	21.69225252482073
UE2747	67.04322681741172	46.829534763352065
UE2748	71.24260680798642	21.644832265401455
UE2749	66.47986927518096	40.33257274999669
UE2750	68.68323319769489	53.659543976372255
UE2751	73.70453704755727	48.30728883073408
UE2752	65.14941203861166	33.89777828222442
UE2753	59.73043498159821	39.18832119394258
UE2754	66.40983879408209	15.00517470460754
UE2755	63.81404432109048	36.20987283620366
UE2756	62.213739161484796	48.941754626689935
UE2757	67.43662774842258	37.11502993445479
UE2758	67.49456852219002	34.954726497025725
UE2759	70.29861258909646	30.26084643999512
UE2760	69.6693931696788	46.94615010985153
UE2761	70.68049773768132	33.604180011663374
UE2762	62.62765920830044	50.73030242041555
UE2763	69.44688242003669	37.73740156446761
UE2764	67.42695613482294	40.88425628654851
UE2765	72.73646306875054	41.189778169549314
UE2766	67.54859826144542	34.222224282820086
UE2767	61.029681043518664	33.251780866168396
UE2768	65.6177558774722	41.32118864032741
UE2769	61.97897264851592	18.29233495471419
UE2770	62.95053449052335	24.31115310085463
UE2771	67.97450377648708	33.84996319124449
UE2772	68.34512560214682	33.76813016522975
UE2773	67.1958020779847	32.4622771253378
UE2774	69.61237614909294	11.491679203115268
UE2775	68.37467504284835	18.086168792165626
UE2776	63.7099591805686	34.78202800514
UE2777	66.97135301292519	29.90231080446447
UE2778	74.03163382669108	47.82023563984123
UE2779	67.5621657730825	29.581231062045482
UE2780	73.6271232338784	28.980669758241927
UE2781	73.08648796875664	46.32743858321051
UE2782	68.78586119720882	28.048010972623047
UE2783	71.58242532900948	28.455274452526336
UE2784	67.75462551014392	39.53334012459145
UE2785	64.17779068475181	33.100563360411975
UE2786	74.860359620292	19.715843872004825
UE2787	73.49179406421808	28.90994815637098
UE2788	72.00438869511149	52.213875258985624
UE2789	64.42590998503411	43.455465831657875
UE2790	66.76971622214764	29.1611204676835
UE2791	67.81469751394249	51.15866670070926
UE2792	65.20005294441064	43.87720002424976
UE2793	69.1073593133221	34.957630118433585
UE2794	69.43281946172719	42.97866145326566
UE2795	62.196434980135294	29.658068776051465
UE2796	63.244930527386835	22.24343366739066
UE2797	66.1846566226253	29.963394641969362
UE2798	67.6290510629659	13.637750897476469
UE2799	64.55156034570757	38.32697614493032
UE2800	67.062753126462	40.484304582277005
UE2801	69.28026492407773	34.792738259334826
UE2802	68.3959891087664	53.45632771352247
UE2803	66.15504697453291	41.578350398544764
UE2804	69.08191144817869	45.28051241119676
UE2805	69.5201662647089	35.029922840208215
UE2806	70.27349768162867	49.67753304473405
UE2807	63.35661780007666	20.731252701421276
UE2808	65.35628911739173	29.002127618134637
UE2809	74.97386894521108	21.412359159667744
UE2810	67.62035064045305	33.622566144490975
UE2811	66.44944838625369	33.07910407060982
UE2812	70.56939902067644	46.440991018969605
UE2813	61.649909146748996	29.128221366030694
UE2814	69.60446709087918	36.741756778585525
UE2815	62.95520371721132	38.90264209388393
UE2816	65.27385771769477	38.6503182956699
UE2817	62.98964953668158	39.09909104012759
UE2818	65.76978253249885	48.57130960103295
UE2819	62.96434968518203	16.45334458444537
UE2820	69.47509308037613	24.478337889550307
UE2821	67.50178394746584	19.08595916710789
UE2822	63.68685970665331	25.8886946934891
UE2823	64.7658045190889	32.71825372364057
UE2824	69.76105862450733	35.581326650080655
UE2825	64.5786067198004	13.62559813470697
UE2826	65.75346874818466	33.05171118219693
UE2827	65.63959669833604	51.54311909220283
UE2828	66.89484879593616	37.26486281287538
UE2829	73.92798888099067	24.039786712666068
UE2830	66.33012403373858	31.39055755316048
UE2831	58.936271316761804	36.83353355714734
UE2832	62.765427075772564	25.03734326145957
UE2833	66.84418908177243	35.368946132970734
UE2834	61.40886402662058	36.72326004294385
UE2835	65.64381511034756	47.090209791108606
UE2836	64.70316402796092	36.92085406066685
UE2837	66.52609837930848	28.913611714965924
UE2838	73.70586109006553	40.00471265159202
UE2839	68.47927233212855	16.690260595864903
UE2840	66.76770938192246	41.59797488796087
UE2841	63.37992461571321	18.177165013778744
UE2842	65.96544981520651	29.68667321951552
UE2843	67.17475100215742	32.989281576698104
UE2844	63.15227211119582	26.822591695911342
UE2845	68.46713573152667	33.64593139755853
UE2846	65.0620562793607	34.00205364619043
UE2847	66.6182927329952	22.868417547255838
UE2848	66.70644576073754	28.065449242576573
UE2849	67.62789374022626	39.35641071932023
UE2850	65.48377197616142	49.30015261356631
UE2851	63.09304877022089	39.28603714654177
UE2852	65.1640511848476	52.18822206717379
UE2853	63.77796367672251	43.08651664236776
UE2854	64.04501696479534	40.578314974961664
UE2855	65.6392746708066	30.8633694330634
UE2856	67.81142207708486	53.04623203694979
UE2857	68.0706728115023	29.85648322309597
UE2858	65.51964184852363	36.31276941883085
UE2859	64.49206141812914	17.257691875815073
UE2860	73.03429719520088	45.49510251503154
UE2861	62.12239238161061	36.51020376426163
UE2862	67.88341147629608	34.473323852397016
UE2863	67.0063653802788	31.701616489840838
UE2864	64.78756555633903	43.07914753262312
UE2865	73.76339932886061	26.812122835472316
UE2866	65.40334689513118	43.263296951791126
UE2867	67.39716289909342	34.152715967325896
UE2868	67.40615867934287	38.6050335290772
UE2869	63.45884391512625	26.207522675101956
UE2870	61.41882798147196	36.97892679315764
UE2871	67.33296934794473	34.874307526223724
UE2872	67.64852678752564	35.28778444318905
UE2873	69.27851241741587	38.57775219775606
UE2874	68.0804796557718	35.680527689035884
UE2875	72.39773008422397	34.2133085282801
UE2876	66.58811163226426	35.77003775664824
UE2877	73.34957447480222	34.555221089470514
UE2878	74.08049989981909	26.911461278100393
UE2879	76.12869765163104	38.836156556977926
UE2880	59.847581328332126	42.590508161059624
UE2881	66.92405786943766	28.18267064859964
UE2882	67.76624328894775	33.95409694505813
UE2883	66.68903254144314	27.038782382087717
UE2884	61.31598923113866	37.30162383715056
UE2885	68.0691176218205	34.08068075159547
UE2886	70.65152843049279	36.687407931668744
UE2887	70.20161035566298	33.66189515573872
UE2888	68.63332651865768	29.93186673037293
UE2889	73.03862510130594	24.925749351479308
UE2890	66.64412021264674	49.34142013228671
UE2891	70.20381543514296	45.41624783269347
UE2892	62.45534069821505	19.09016386298204
UE2893	66.61959433808497	34.07839655225249
UE2894	66.21117834768754	33.827833689967285
UE2895	70.53913246742705	29.605729632492636
UE2896	62.968054676788455	25.434537607440916
UE2897	65.12610890885452	45.90825109987199
UE2898	66.99959196310313	35.30717470460887
UE2899	72.1619589033947	55.558424303132256
UE2900	68.36610284537072	41.2545312840292
UE2901	69.39197238626832	41.48453222923091
UE2902	68.99018268278502	19.69988686563929
UE2903	63.93642823731655	15.540662513251654
UE2904	61.68236542277544	31.941467247354048
UE2905	60.900512835683344	46.85147661556105
UE2906	66.67205262536628	30.608859120158357
UE2907	69.07395384349662	19.857558851490296
UE2908	72.3005079582237	17.542028039423105
UE2909	63.141255402616196	31.37308038630354
UE2910	68.72718726322532	26.1941196625109
UE2911	58.72144222692477	33.108306801019026
UE2912	66.29111639496668	34.81047930981094
UE2913	69.80466790487995	26.311468174804684
UE2914	61.18347522936908	44.9693365202822
UE2915	60.73598875797617	44.36989538865508
UE2916	63.32211555173498	52.97674109617472
UE2917	59.643243651021734	32.47625322712628
UE2918	67.10078237154285	33.98378875790502
UE2919	62.230363182220444	19.060071242432038
UE2920	64.01229337809886	38.01212243796377
UE2921	67.9957542762289	49.73018669357277
UE2922	69.74633606411129	26.719234389855195
UE2923	62.764918367860204	47.50933992023981
UE2924	71.95684223908306	26.545473695710044
UE2925	68.34468925587099	54.45618530036869
UE2926	65.91660718860017	32.742701410862715
UE2927	65.92211545206283	33.38387539098842
UE2928	69.1364111748778	24.519819235385462
UE2929	67.56737018133116	34.39542431501172
UE2930	72.47983945702552	23.211050435543598
UE2931	64.93153566829058	33.08229300150998
UE2932	63.13853096224927	28.616572042398694
UE2933	66.91355331667276	34.20792121795271
UE2934	69.02821210130597	35.26832862270484
UE2935	61.953986585022044	34.526611813738455
UE2936	67.15183864142476	41.35091411136788
UE2937	66.42900873344792	38.32965314630365
UE2938	66.26986355026185	30.20316822495134
UE2939	65.61382703700505	34.37742436566413
UE2940	71.94087198691795	44.29176442496303
UE2941	68.87792040966006	36.15653877938446
UE2942	68.62015793526318	42.5271174083107
UE2943	69.0189477561816	50.52904768233945
UE2944	63.80694955713963	27.743154355225244
UE2945	69.34775634600916	48.05622734968952
UE2946	69.14364605797556	30.036041685166893
UE2947	68.16032907650364	56.529573992923545
UE2948	70.55972369529914	40.35149672148707
UE2949	69.29254961042082	29.189116816352957
UE2950	64.1277818368826	52.366399415726086
UE2951	62.175857958352864	39.990097300214316
UE2952	72.80753439619717	29.57573438568252
UE2953	74.7744368306303	23.931418558087877
UE2954	67.41972762572651	32.97730684717983
UE2955	74.05658409584828	45.81742287484482
UE2956	62.28195117249052	27.07791289626579
UE2957	70.75836083221273	33.639464208647965
UE2958	69.69834097894747	32.143565862722994
UE2959	68.2714949201131	35.87690503683292
UE2960	60.41368846078606	44.71513352777204
UE2961	67.00268737054833	37.2928630572207
UE2962	69.07016637664263	39.04846060079352
UE2963	64.78690014174599	20.535766078678797
UE2964	65.80058668664304	49.81245232098657
UE2965	66.70177550447897	37.32429970417513
UE2966	73.25092596451043	48.007974008689885
UE2967	62.963581788046554	34.438299231800585
UE2968	70.66617857954506	53.86821928236735
UE2969	66.82537033316366	35.13225840043983
UE2970	67.77658484560672	35.10498729277162
UE2971	72.93706997652947	28.751610448564776
UE2972	68.33981428721665	37.18741489912056
UE2973	62.868918999585915	32.8976077310152
UE2974	67.58106529277161	34.62315700712165
UE2975	73.4405628729937	45.66845858556667
UE2976	68.56555978794822	55.80698426382645
UE2977	74.42073429214423	43.763476400132745
UE2978	71.86499899762606	55.919886809180966
UE2979	59.443269655266626	34.95934576581763
UE2980	65.03556069300848	26.605646260006257
UE2981	70.50219003749564	39.89116470339228
UE2982	59.91261565782182	40.102200286683264
UE2983	60.0230814057787	26.189005834575667
UE2984	66.80952613180514	56.8208473301176
UE2985	62.33298075047186	45.0201673600384
UE2986	69.15537130483031	36.527882180991114
UE2987	67.60396030332781	56.6155456521824
UE2988	59.17989987173942	37.73487670005607
UE2989	73.49619467209153	33.05183988295525
UE2990	75.2201047560908	33.60595644582644
UE2991	72.51781707692928	32.176011062697505
UE2992	59.79657957821634	42.1200067230067
UE2993	68.27265531384283	35.41350957153834
UE2994	63.219951735274066	49.828395029293866
UE2995	67.57317731651402	35.60940024462142
UE2996	70.5662281826087	35.11881859230811
UE2997	68.53217633568197	36.17583014616558
UE2998	63.39967912369045	37.08751937177958
UE2999	66.36565418720545	38.700800207597524
UE3000	69.7097120971105	57.09714901702038
