UEName	Latitude	Longitude
UE4629	75.16378596009886	46.37720271672674
UE4630	64.97877810878954	47.622338856452835
UE4631	61.125125729482704	41.259461593381964
UE4632	69.75067006032683	57.5201199574055
UE4633	65.69759394267103	36.7166919031722
UE4634	70.10360110027725	37.96992115956676
UE4635	71.5488105962634	46.28932241771698
UE4636	67.43245887418772	33.81406161889134
UE4637	66.60199434452088	47.24746486695798
UE4638	64.84757779320638	17.570585097093794
UE4639	72.69085962111674	39.779992451540025
UE4640	65.07430030110092	31.899869043301408
UE4641	62.21120850828373	43.09789181947622
UE4642	67.88719494224081	30.9837882241451
UE4643	67.88022647825177	13.093641345649917
UE4644	66.88958470862678	35.93292908576242
UE4645	61.49714017483921	22.972122508350317
UE4646	67.74789324148634	46.03818556428909
UE4647	64.1126523791078	30.052304390592646
UE4648	71.33307722209906	41.16585923761903
UE4649	65.88404453777184	36.063258643022245
UE4650	68.90634458319454	44.74703970865685
UE4651	72.48473266216544	17.192624207532834
UE4652	60.68531458698034	39.277113349594856
UE4653	66.29692137709122	32.34812133983395
UE4654	63.29382252882439	44.67063942027102
UE4655	64.62794527321988	51.919848256273056
UE4656	68.56105139207105	53.85044844491075
UE4657	70.68641670233184	28.242032860724976
UE4658	67.66829825849618	33.23052229403533
UE4659	72.08058475216487	54.8076557930284
UE4660	67.203753734226	25.12604894963694
UE4661	64.67069087499205	38.01310535970702
UE4662	74.30248192003634	36.733196972432175
UE4663	65.20694433529133	33.31043256740168
UE4664	71.86525000952395	52.056580751276186
UE4665	67.70058605757293	36.0489435945504
UE4666	64.58872118727808	19.597883221776186
UE4667	65.64940659322953	55.68469087063586
UE4668	73.55156548085489	14.193424104966297
UE4669	62.15121801162863	19.404961054289497
UE4670	70.26025968078984	13.867834974797887
UE4671	65.61276985821677	30.301334282441122
UE4672	72.30709873217111	12.995949936925811
UE4673	61.48825855798963	47.68638608274388
UE4674	62.93675662682654	31.114434961553943
UE4675	63.94964423423457	33.49292898916269
UE4676	68.3392768096266	32.80287266140474
UE4677	69.74624636867028	47.55829127636656
UE4678	61.849449097370865	28.043302877420892
UE4679	67.36479620226605	24.874462417478576
UE4680	64.91336047487908	40.57023796432762
UE4681	70.64419224304552	22.79447466439057
UE4682	67.36538968351645	34.77294234658472
UE4683	70.09028716121801	57.15108648087387
UE4684	65.26154908307004	31.182403304060706
UE4685	66.42340622509991	35.820300757340874
UE4686	67.58898573910113	34.322288578422445
UE4687	74.1704450022487	46.314026146583544
UE4688	68.91993350988058	54.9291038216206
UE4689	67.62829277100556	32.08308903509198
UE4690	68.58653621161486	31.965859234170765
UE4691	63.66381355647913	31.752786828371494
UE4692	68.82839818713022	37.14643663278023
UE4693	61.060519238299754	31.391515828864538
UE4694	67.85691600086756	33.22332629191567
UE4695	67.01756881762739	21.610490403378165
UE4696	66.44102048674097	42.62886330258934
UE4697	70.300676809881	43.0101204731005
UE4698	70.50941153960567	27.637485233366224
UE4699	68.34941154892739	31.357902185399894
UE4700	69.3936270030691	36.16628919776788
UE4701	67.79371371632827	32.93558042478543
UE4702	68.37903121631365	35.917441551004025
UE4703	75.24566056944832	47.69445540134233
UE4704	67.54276338962063	27.746553970526406
UE4705	64.85070254350424	32.84660456207482
UE4706	66.55376601179657	35.77372079837551
UE4707	72.70129793335093	21.31053427832331
UE4708	70.70011644836163	12.670089637298556
UE4709	73.9725864554878	43.398182325987676
UE4710	63.20555931262473	26.181282103860966
UE4711	67.43459762301674	15.211317982658308
UE4712	64.07229662212974	31.727141737231786
UE4713	75.17770365763344	31.111452830366222
UE4714	63.93770566562547	19.188114854935428
UE4715	67.55226760874984	34.33462431059061
UE4716	68.55300946677654	45.69834245186911
UE4717	68.53553890346501	28.553860478968957
UE4718	68.31298284306193	34.267409429264234
UE4719	73.16957965969199	49.609351489701716
UE4720	67.59754144391178	34.42013749223178
UE4721	67.18851808578673	17.28681711258112
UE4722	75.28581153109238	48.09487701613557
UE4723	71.38312042913682	39.960635627762144
UE4724	69.9798114376819	28.054713777454598
UE4725	68.63408798941104	20.031196809453107
UE4726	72.19908802818928	18.171734263350906
UE4727	66.21848723182339	29.979039885708726
UE4728	66.46840671684058	39.36596088103586
UE4729	71.82693442281966	24.597306642655607
UE4730	63.80480264521349	52.749373650792194
UE4731	66.96894312166908	41.06874209637303
UE4732	69.97707614674569	27.847886686836645
UE4733	62.63437709574815	16.5359767958415
UE4734	68.77176111119957	31.652128771619665
UE4735	67.91761215267779	35.832719617761995
UE4736	72.52447225678387	29.117158584120794
UE4737	67.37434193383172	33.94238821650265
UE4738	66.70279060266088	30.75159857480076
UE4739	72.10476657641888	24.95988985621323
UE4740	62.923670971094	43.171002569781585
UE4741	66.26399602297806	23.098120731589557
UE4742	65.21693982332572	27.970687769653846
UE4743	68.19903349965875	20.69257300374702
UE4744	71.82156754451704	23.116458788888565
UE4745	63.697350003999816	19.482139040766356
UE4746	73.76088317423563	44.809284300621755
UE4747	69.2821543659158	49.84003940658374
UE4748	75.05516977514253	25.44913009669589
UE4749	74.83789757753668	28.70184175075332
UE4750	68.70836510731202	33.641759625772394
UE4751	75.75663695411683	42.28524826754157
UE4752	61.1457708268801	45.4916999835587
UE4753	67.54011972234137	26.78075653432774
UE4754	67.5425907357505	33.83676888436888
UE4755	71.97945537956682	43.32019040544262
UE4756	64.38702653953105	28.53584621908786
UE4757	71.0267024402062	50.63755967411635
UE4758	62.838440451700635	34.74867044692268
UE4759	67.57451999498622	36.10252254014354
UE4760	69.60039795635224	36.37125291846535
UE4761	74.03381484617593	48.24793186689884
UE4762	67.8256464004754	33.83495749543187
UE4763	66.42532939607167	17.62100539768204
UE4764	69.89291827679521	31.15002590937848
UE4765	63.542055556901595	36.01489319101874
UE4766	63.358561104850466	39.81042579113269
UE4767	66.0678089979306	38.60309052302889
UE4768	62.918124337089026	25.72930663694758
UE4769	63.38760729152789	45.49892473672159
UE4770	67.5098963622083	32.31839109257845
UE4771	68.3796679932232	25.660375491292395
UE4772	71.70356453742454	19.234208818121314
UE4773	66.95711979967982	51.00820574245664
UE4774	62.713820629535476	32.513467256804006
UE4775	67.67146630782028	52.65827806844021
UE4776	68.47724923682875	34.924404872038124
UE4777	67.24061625749498	31.667645111284887
UE4778	61.86592375858123	30.52949044617287
UE4779	65.77884337292289	19.229306516868462
UE4780	73.34162491067279	47.70813508966759
UE4781	69.16237215825196	34.181897763158226
UE4782	72.16860381660459	33.77400900047192
UE4783	61.72729249299023	37.0329999746073
UE4784	68.8261951964733	30.17065794862857
UE4785	67.27571672765467	46.362502184172044
UE4786	66.42934472636512	19.92457564974979
UE4787	68.8958077674991	30.637499029382305
UE4788	68.65736579294402	25.79307654869882
UE4789	68.20392978984009	29.47451594938787
UE4790	59.60306179703552	37.981740934660344
UE4791	68.3628964783738	29.0989830715325
UE4792	67.12452182764066	31.71586449992537
UE4793	67.7510529653965	34.92497097973735
UE4794	67.84219781901459	35.01192939921584
UE4795	67.71424243706782	29.823655490998824
UE4796	63.426191609688786	25.65206646093104
UE4797	67.3829089164322	34.26007422956641
UE4798	69.63986908517663	30.245946014357934
UE4799	67.2553828267686	33.17394912381839
UE4800	64.57360150144534	39.42753494154753
UE4801	67.16554774909933	34.887240119260596
UE4802	63.04223925352561	26.92703734975175
UE4803	67.13812979155823	18.293389148745533
UE4804	61.39853669800773	28.92867654219409
UE4805	65.53103440722278	34.043102294950096
UE4806	65.2499488543044	15.649924381604436
UE4807	65.13975435126378	20.058953606241438
UE4808	67.78145376597641	33.13540797901378
UE4809	71.13232228191994	38.98662997919274
UE4810	66.76799022373517	16.64674000597774
UE4811	64.76127765258869	33.74617053085257
UE4812	70.53237162845122	38.94990249013096
UE4813	64.61552597491753	22.373106826289515
UE4814	67.43121798276954	33.04353366845241
UE4815	58.93548122713413	31.83499141556496
UE4816	67.9164339135692	30.306612242551957
UE4817	67.4646582487443	34.90258012239319
UE4818	67.5541596962054	34.42922145610674
UE4819	65.2603368693598	41.21838861111238
UE4820	60.54988714089261	42.94569670561974
UE4821	64.19318238320248	18.237910086587092
UE4822	70.98700219042678	13.215061532655191
UE4823	66.22479918900439	22.578601549090287
UE4824	69.097874479802	44.35847344759185
UE4825	65.10516875853368	40.435826597666754
UE4826	67.76389996561792	35.23180015284296
UE4827	63.356856158128124	17.366785834236556
UE4828	67.17663683211154	45.83347595168658
UE4829	63.5029838601067	32.85962143751163
UE4830	68.30128622952883	22.18052030970738
UE4831	63.43737034395098	20.216588561219687
UE4832	66.86199505299935	39.1974574047108
UE4833	63.81536596308672	46.88817755487868
UE4834	63.41037176816481	22.56819112951674
UE4835	60.197722996711256	29.63429174448857
UE4836	67.60396846397768	34.42622350194064
UE4837	68.587228439256	31.334270272794186
UE4838	63.32659238245947	33.566387951939056
UE4839	59.991108521150764	36.84204133560279
UE4840	68.73828026989891	57.446541122172164
UE4841	63.471732028970116	42.658584941877976
UE4842	66.53913827837309	38.45403446912674
UE4843	67.26879582932558	38.55598657576184
UE4844	62.21651194093276	29.260602701070997
UE4845	65.70510508525304	35.38388729625768
UE4846	71.08922842755194	24.47213412651935
UE4847	74.2989070818509	24.33561826399742
UE4848	67.95189868182749	43.4745227526748
UE4849	70.1880974349098	40.20093455844034
UE4850	67.60924442721392	33.480992920556304
UE4851	69.81655704651004	34.09713452254712
UE4852	71.06878840693844	19.608869593918982
UE4853	70.7293451999321	35.76024124955279
UE4854	67.48631106702543	38.01524811166839
UE4855	68.4519093781641	35.00378050725407
UE4856	67.893956979893	32.26722832314878
UE4857	62.2414744696888	28.102338934343074
UE4858	62.06170677829084	33.30292432955249
UE4859	63.11608935583651	30.8650968872455
UE4860	67.05179514562474	45.869792342791854
UE4861	66.4239959320399	32.265352353451945
UE4862	71.92496429549735	37.075423658764905
UE4863	67.20952780091385	33.209390877900816
UE4864	65.37903599399556	14.152658693796468
UE4865	67.29363284368704	33.117810444014836
UE4866	65.45473237493397	42.274143195717606
UE4867	67.54236022912583	34.29811753049604
UE4868	65.10686474735074	17.782172888010066
UE4869	68.54588450228556	37.24743098868606
UE4870	68.92495279477924	56.46610048496977
UE4871	67.28130497330845	33.535998833980926
UE4872	64.76143473419786	51.22767463991574
UE4873	71.42938160562025	46.98375733835821
UE4874	68.72241310719073	39.413013248876155
UE4875	68.40393035055244	38.56297114931205
UE4876	64.359817712367	35.339504419459956
UE4877	61.378963468949635	24.61122011591905
UE4878	69.83066145728398	54.717186822690536
UE4879	67.12465375075257	30.37986739442659
UE4880	66.7287507448538	42.19290469447668
UE4881	66.65767062161751	39.28765377590089
UE4882	67.69726918567689	37.16571909242405
UE4883	68.1084670717199	19.002684351597154
UE4884	70.52768813328711	31.988954200941834
UE4885	65.52095954896514	34.53949153603972
UE4886	74.90299602917784	42.082235384677105
UE4887	66.18587154733315	51.075861691065775
UE4888	70.49019972021324	51.92688680113191
UE4889	67.73159879180656	33.53644825931067
UE4890	74.07775078465552	49.62314232000915
UE4891	72.54634278364178	30.724407319205124
UE4892	63.60033296560685	28.94866569242918
UE4893	67.44567524437582	34.28250292515507
UE4894	71.04301538832405	13.671960456365728
UE4895	72.32352997497419	37.07053072162962
UE4896	67.64007510518654	14.843846420016089
UE4897	71.50817339794376	46.76641661714517
UE4898	70.49763379572406	16.05924151035563
UE4899	61.407360450300885	31.949046383419113
UE4900	74.88960419849454	46.209498128321115
UE4901	68.48221301518404	29.53527850326212
UE4902	69.32307122676376	35.1853895175202
UE4903	71.05640800676889	49.47290876588167
UE4904	68.46117287933592	22.555017265023217
UE4905	62.27264336757802	36.83317048802184
UE4906	71.72026372433297	20.484134156694186
UE4907	64.05339733824904	25.86176690112033
UE4908	62.079746365584086	23.7177582080787
UE4909	66.6352990106217	41.27453584706185
UE4910	71.8025875347565	52.923361901517275
UE4911	68.47561386330915	33.675056025607
UE4912	71.71882934825467	45.4381526745066
UE4913	59.654205014607854	31.45620171856192
UE4914	67.11541520007093	40.080530096043454
UE4915	67.10303130038662	41.823220508575275
UE4916	65.22557280954855	30.65272754875269
UE4917	68.51965493380627	21.027410912558288
UE4918	67.88224350636048	24.590719313162957
UE4919	68.18630942757058	32.39933366625292
UE4920	64.29368353519286	52.28983921761639
UE4921	65.74394237581959	35.262907046603075
UE4922	72.31700998906453	35.23200643870929
UE4923	66.84558818979725	20.652998843199427
UE4924	67.41947483944935	35.20973462481541
UE4925	66.74291392414463	33.491773219143035
UE4926	70.32048329525918	57.437723073555546
UE4927	69.37514254014627	18.834254214486467
UE4928	67.66185573957387	33.58855247368876
UE4929	71.99256913385229	18.11990042242823
UE4930	71.86593878960147	38.47449435835442
UE4931	68.2134510069466	34.22404107692934
UE4932	66.85003816622427	49.985008737320015
UE4933	65.56715002658586	44.421634489254714
UE4934	67.47656400388723	39.106559583096775
UE4935	65.46365785599676	53.422551184187235
UE4936	65.05505595954472	32.299543599676056
UE4937	67.56593617923107	40.988375002691726
UE4938	65.57437934421864	37.96915856870916
UE4939	63.11295871074002	21.62949579327241
UE4940	70.08375589562728	18.212244999541152
UE4941	63.63524103669033	17.053255172825896
UE4942	65.80833104704013	31.509203500831163
UE4943	70.95486605261594	51.815953144247345
UE4944	69.1062148234914	21.041443227128656
UE4945	70.22181993658637	36.20570468901532
UE4946	67.50958009587268	35.1369339728568
UE4947	74.2129657378339	43.78588689611779
UE4948	66.39733419882151	29.622167278292117
UE4949	63.39272815229853	43.63615337279733
UE4950	64.39775367440791	24.989186473085212
UE4951	67.51713350655558	34.395448167092646
UE4952	58.87065078082965	39.027804581334905
UE4953	60.43012696223059	38.162785480971934
UE4954	71.68383260566493	38.22569397579636
UE4955	61.90144545348829	39.801913235061804
UE4956	64.63219981886905	26.572593557818568
UE4957	61.07914622545559	30.37946711904099
UE4958	68.60543518911655	35.81270276761084
UE4959	65.33489556406008	25.94768433995013
UE4960	66.2946772817202	41.29485203914338
UE4961	71.63985277551211	35.49278057789996
UE4962	69.53620720601096	43.91621292420931
UE4963	66.25702341785843	34.35880846065465
UE4964	63.10427105410238	52.508064956800766
UE4965	67.49208225083308	33.9694048485902
UE4966	67.54512940178968	34.545819071197336
UE4967	67.78255056204183	25.524730678913173
UE4968	65.69729709270032	47.55738291859693
UE4969	66.3470363982186	31.54754746690273
UE4970	68.53227821469918	21.79447530107108
UE4971	62.34834079185809	43.52097205106575
UE4972	68.34581576643464	34.971810891914934
UE4973	58.868459824323054	30.553480033127705
UE4974	70.55695453702836	34.048829604253065
UE4975	73.15423837968186	30.4701425192834
UE4976	67.6994971328449	36.88111133227316
UE4977	66.92262918546109	17.917159648682325
UE4978	62.62392557929941	47.94614958801478
UE4979	68.03071557105521	36.44111053547731
UE4980	66.95157749511972	31.822292745690124
UE4981	65.0196867467119	34.27746843409751
UE4982	67.43620029775387	34.242012391464634
UE4983	70.15496257045056	10.742440589181612
UE4984	64.3710111770735	44.961735882790876
UE4985	64.41154951223969	23.328089863408277
UE4986	61.12192302729649	47.63736111734206
UE4987	74.6091438325745	41.756064158640925
UE4988	61.84406059458222	45.06732422795907
UE4989	70.4133976472971	31.509118947115436
UE4990	64.55169679713205	35.04253671322511
UE4991	69.51103270944606	39.00787838135643
UE4992	66.19126536495556	27.18135853444567
UE4993	70.75111516167925	32.02117656050555
UE4994	68.58063537010267	32.43257600687636
UE4995	64.632324995931	31.058115241608405
UE4996	64.53706774214967	40.848210498510234
UE4997	65.08024233660143	31.116536259764786
UE4998	68.09685125208168	30.673550148109328
UE4999	69.54122033174042	26.969029755989133
UE5000	68.99883766140263	23.341413953868276
